"ProjID","Year","Salinity","Temp","CPUE","JuvCPUE","SubadultCPUE","AdultCPUE","ImmatureFemaleCPUE","MatureFemaleCPUE","ImmatureMaleCPUE","MatureMaleCPUE","SublegalCPUE","LegalCPUE"
"B90",1980,21.9611426767677,19.4955965909091,1.1636189709596,0.225281897447201,0.516251094958908,0.426618007173016,0.463908083974949,0.227418028098312,0.219725108942579,0.257099778563284,0.741532992406109,0.426618007173016
"B90",1981,24.1909722222222,19.5520238095238,5.85987232142857,0.997661011690181,2.43059534238657,2.43533652290737,1.83752291395909,2.23590118384236,0.815763937509482,0.974404841673193,3.42825635407675,2.43533652290737
"B90",1982,20.455753968254,19.7356084656085,1.14957910353535,0.313705723207822,0.506836444986546,0.332642995947046,0.44577138727596,0.225334878823307,0.260358348191602,0.221720549850545,0.820542168194368,0.332642995947046
"B90",1983,21.3103535353535,19.5279356060606,4.69389658038721,2.6039514384618,1.1333292244676,0.959436422508312,2.37573891818636,0.6045037587728,1.21877521374456,0.497699194733993,3.7372806629294,0.959436422508312
"B90",1984,21.3909550045914,20.365873015873,10.4166397546898,2.58607089081891,5.10461387784686,2.72875094561995,4.77338382478586,2.14268966186561,2.37283272893445,1.1305294986998,7.69068476866577,2.72875094561995
"B90",1985,23.9668831168831,20.7963194444444,7.70693805555555,3.7514251040597,1.86018237317504,2.09842613387637,3.39553826952236,1.1070766761273,2.1628805289348,1.04453813652666,5.61160747723474,2.09842613387637
"B90",1986,24.6769510582011,20.6183101851852,13.0266196524772,2.20805580292481,7.29697743381003,3.43264485008575,5.6519725802628,2.71038607267561,2.84894048735166,1.63719854760104,9.50503323673484,3.43264485008575
"B90",1987,25.3683479532164,19.8018828320802,15.724811460944,3.44216050105292,5.07874745165445,7.2070664906928,4.83906669551713,6.24604080320044,2.31864354107519,2.30505766286667,8.52090795270737,7.2070664906928
"B90",1988,25.3617634680135,19.5111868686869,12.4783049873737,2.54927384496589,5.96020643700986,3.97211682661012,4.7954498981854,3.51964665371654,2.64709983348092,1.48333040811178,8.50948028197574,3.97211682661012
"B90",1989,22.0448870573871,19.4488517501017,11.745228289072,5.31509537089887,3.59141483476659,2.84194634551484,5.33159871691381,2.63904263738796,3.22914393579092,0.54867126108761,8.90651020566547,2.84194634551484
"B90",1990,24.7516955266955,21.4354443241943,7.50966866564808,3.27853534245719,2.36720593026999,1.86683647887852,3.15686016258397,0.977791244496181,1.86861592207567,1.50931042244987,5.64574127272717,1.86683647887852
"B90",1991,22.741349969475,21.3126189088689,7.87002372835498,3.03508949382416,3.18134624035517,1.65644311202076,3.41565599467527,1.190601734165,2.18442897716202,1.0821921401978,6.21643573417934,1.65644311202076
"B90",1992,24.6708333333333,20.1222222222222,20.0901520833333,3.19238511495877,8.2081877858446,8.69234807141885,6.73984833759259,8.19899698942304,2.90911484065927,2.24496080454733,11.4005729008034,8.69234807141885
"B90",1993,22.272591991342,20.4946284271284,8.62240738636364,2.45236082082079,4.45585116729909,1.7170101457185,4.01784225208482,1.43262738270397,2.35241088625422,0.822341612795368,6.90821198811989,1.7170101457185
"B90",1994,22.010409035409,20.7204937423687,15.4075038919414,4.65962417411585,7.50856434410175,3.2420706728691,7.2446520311144,2.43779539736268,3.46724583913688,2.25083557090862,12.1681885182176,3.2420706728691
"B90",1995,23.957671957672,20.5268485449735,5.67089384920635,1.75451604362001,2.50823631953128,1.41073074531432,2.56576419802255,1.00345147536481,1.37327951210005,0.722339256311524,4.26275236315129,1.41073074531432
"B90",1996,24.6746031746032,19.4109722222222,20.2825630952381,5.42750890636293,8.5197962316729,6.33743684609115,7.00155799885022,6.49079376601611,4.67722672832666,2.115163490934,13.9473051380358,6.33743684609115
"B90",1997,24.7434523809524,20.7235185185185,9.91164216269841,3.89555016593754,4.41145371782022,1.60642753819991,4.82113215895132,1.30499012731979,2.83895979863301,0.948349337053549,8.30700388375777,1.60642753819991
"B90",1998,23.3405753968254,21.3232242063492,2.89554821428571,0.635371107844164,1.39083356520135,0.871695763462423,1.09937525657462,0.521165192417306,0.710169185211312,0.567190802304695,2.02620467304551,0.871695763462423
"B90",1999,24.9963293650794,21.1167757936508,6.07437172619048,1.43571558476523,3.13258102710382,1.50867400321031,2.68714695040617,1.09588865673528,1.22773666463501,1.06619834330291,4.56829661186905,1.50867400321031
"B90",2000,24.6400462962963,20.5896990740741,9.65899583333333,0.816930642018363,4.53476439263519,4.30981172460571,2.52113046104639,3.63808524195951,1.81065533514655,1.69163572110681,5.35169503465355,4.30981172460571
"B90",2001,27.9019702519703,20.5323752636253,26.9572431443556,4.88104531743246,8.90798980219043,13.1701685375533,8.71568331344291,9.8415049787694,4.30817530752678,4.09384005743707,13.7890351196229,13.1701685375533
"B90",2002,28.6805555555556,20.9666666666667,2.29610555555556,0.32768545751634,1.27715800653595,0.691417647058824,1.06084297385621,0.430741666666667,0.512750490196078,0.291925980392157,1.60484346405229,0.691417647058824
"B90",2003,29.0138888888889,20.0097222222222,6.0625,0.479166666666667,1.84722222222222,3.73611111111111,1.59722222222222,3.45833333333333,0.520833333333333,0.486111111111111,2.32638888888889,3.73611111111111
"B90",2004,27.2215277777778,20.4562037037037,19.7569444444444,4.13061186339752,11.3806769071421,4.24565567390481,5.7682262471921,3.27497924683341,3.35226384105744,2.73795521695436,15.5112887705396,4.24565567390481
"B90",2005,25.5625,21.1625,13.9458333333333,6.10311507936508,6.40751984126984,1.43519841269841,7.16940476190476,0.88,4.57353174603175,1.32289682539683,12.5106349206349,1.43519841269841
"B90",2006,26.0708333333333,22.09875,15.0984848484848,7.4515884323384,5.68479375944395,1.9621026567025,7.54607179544798,1.15623966398697,4.82119159207384,1.57498179697607,13.1363821917824,1.9621026567025
